,xdl_file,smiles,product_smiles,xdl,xdl_steps,n_steps,base_steps,n_base_steps,reaction_type,n_xdls
0,data\xdls\CHEMIFY-0001.xdl,BrC1=CC=C(N)C=C1.CC2=CC=C(S(=O)(Cl)=O)C=C2>C3=CC=NC=C3>BrC4=CC=C(NS(C5=CC=C(C)C=C5)(=O)=O)C=C4,BrC4=CC=C(NS(C5=CC=C(C)C=C5)(=O)=O)C=C4,"<?xdl version=""2.0.0"" ?>
<XDL>

<Synthesis>

  <Hardware>
    <Component
      id=""cartridge_anhydrous MgSO4""
      type=""cartridge""
      chemical=""anhydrous MgSO4"" />
    <Component
      id=""reactor""
      type=""reactor"" />
    <Component
      id=""rotavap""
      type=""rotavap"" />
    <Component
      id=""separator""
      type=""separator"" />
  </Hardware>

  <Reagents>
    <Reagent
      name=""brine""
      id=""brine""
      role=""reagent"" />
    <Reagent
      name=""dichloromethane""
      id=""dichloromethane""
      role=""reagent"" />
    <Reagent
      name=""pyridine""
      id=""pyridine""
      role=""reagent"" />
    <Reagent
      name=""water""
      id=""water""
      role=""reagent"" />
    <Reagent
      name=""sat. NH4Cl(aq)""
      id=""sat. NH4Cl(aq)""
      role=""reagent"" />
  </Reagents>

  <Procedure>
    <Add
      vessel=""reactor""
      reagent=""dichloromethane""
      volume=""23 mL"" />
    <Add
      vessel=""reactor""
      reagent=""pyridine""
      volume=""1.56 mL""
      stir=""True""
      speed=""5.0"" />
    <Stir
      vessel=""reactor""
      time=""16 h"" />
    <Transfer
      from_vessel=""reactor""
      to_vessel=""separator""
      volume=""all"" />
    <Separate
      purpose=""wash""
      from_vessel=""separator""
      separation_vessel=""separator""
      to_vessel=""separator""
      product_phase=""bottom""
      solvent=""sat. NH4Cl(aq)""
      through=""undefined""
      solvent_volume=""80 mL"" />
    <Separate
      purpose=""wash""
      from_vessel=""separator""
      separation_vessel=""separator""
      to_vessel=""separator""
      product_phase=""bottom""
      solvent=""dichloromethane""
      solvent_volume=""20 mL""
      repeats=""2"" />
    <Separate
      purpose=""wash""
      from_vessel=""separator""
      separation_vessel=""separator""
      to_vessel=""separator""
      product_phase=""bottom""
      solvent=""water""
      solvent_volume=""40 mL"" />
    <Separate
      purpose=""wash""
      from_vessel=""separator""
      separation_vessel=""separator""
      to_vessel=""rotavap""
      product_phase=""bottom""
      solvent=""brine""
      through=""cartridge_anhydrous MgSO4""
      solvent_volume=""40 mL"" />
    <Evaporate
      vessel=""rotavap""
      temp=""30 °C""
      pressure=""98.6583 mbar""
      time=""30 min"" />
  </Procedure>

</Synthesis>

</XDL>
","[<chemputerxdl.steps.steps_synthesis.add.Add object at 0x000001773D456E90>, <chemputerxdl.steps.steps_synthesis.add.Add object at 0x000001773D532050>, <chemputerxdl.steps.steps_utility.stirring.Stir object at 0x000001773D530950>, <chemputerxdl.steps.steps_utility.liquid_handling.Transfer object at 0x000001773DEECED0>, <chemputerxdl.steps.steps_synthesis.separate.Separate object at 0x000001773DEECB50>, <chemputerxdl.steps.steps_synthesis.separate.Separate object at 0x000001773DEECD50>, <chemputerxdl.steps.steps_synthesis.separate.Separate object at 0x000001773DEEC150>, <chemputerxdl.steps.steps_synthesis.separate.Separate object at 0x000001773DEED790>, <chemputerxdl.steps.steps_synthesis.evaporate.Evaporate object at 0x000001773DEEE350>]",9,"[<chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773CF85690>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773CF84FD0>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773CF6FB90>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773CF43050>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773CF409D0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773CF401D0>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773CF76810>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773CF75F90>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DEECBD0>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773CF88C90>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773CF88E90>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773CF2FB50>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773CF89450>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773CF89590>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773CF89750>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DEED050>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DEEE450>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773CF89D90>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773CF8A150>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773CF8A350>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773CF8A510>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773CF8A6D0>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773CF89D50>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773CA89750>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773CF8BF50>, <xdl.steps.special.repeat.Repeat object at 0x000001773DEDAB90>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773CF8B710>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED8D90>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DED8790>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED91D0>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773CF8BB50>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773CF8BE10>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DEDA150>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773DEDA750>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEDB810>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DEDBB10>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEDBD90>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DEDA450>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DED8B90>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773DED8450>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED85D0>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DED8810>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED99D0>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DED8590>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED9C90>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DED9E10>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEDA090>, <chemputerxdl.steps.steps_utility.separate_phases.SeparatePhases object at 0x000001773CF38ED0>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773DEDA210>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DEC1910>, <xdl.steps.special.repeat.Repeat object at 0x000001773DEC1C90>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773DEC10D0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEC21D0>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DEC2250>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEC2410>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DEC1510>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DEC17D0>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DEC2B10>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773DEC2ED0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEC30D0>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DEC3290>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEC3450>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DEC2AD0>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DEC3A90>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773DEC3E50>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF00090>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DF00250>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF00410>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DEC3A50>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF00610>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DF00810>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF009D0>, <chemputerxdl.steps.steps_utility.separate_phases.SeparatePhases object at 0x000001773D437C10>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773DF00BD0>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DF01910>, <xdl.steps.special.repeat.Repeat object at 0x000001773DF01C90>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773DF00ED0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF021D0>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DF02250>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF02410>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DF01510>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DF017D0>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DF02AD0>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773DF02E90>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF03090>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DF03250>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF03410>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DF02A90>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DF03A90>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773DF03E50>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED4090>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DED4250>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED4410>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DF03A50>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED4610>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DED4810>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED49D0>, <chemputerxdl.steps.steps_utility.separate_phases.SeparatePhases object at 0x000001773DEDA2D0>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773DED4BD0>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DED6590>, <xdl.steps.special.repeat.Repeat object at 0x000001773DED6B10>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773DED5D10>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED6F90>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DED7010>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED71D0>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DED6190>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DED6450>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DED78D0>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773DED7C90>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DED7F10>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DEBC110>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEBC310>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DED7890>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DEBC9D0>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773DEBCD90>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEBD010>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DEBD1D0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEBD3D0>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DEBC990>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEBD650>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DEBD850>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DEBDA10>, <chemputerxdl.steps.steps_utility.separate_phases.SeparatePhases object at 0x000001773DED5610>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773DEBDCD0>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DEBF950>, <xdl.steps.special.repeat.Repeat object at 0x000001773DEBFCD0>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773DEBEF10>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DE3C250>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DE3C2D0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DE3C490>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DEBF3D0>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DEBF810>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DE3CB90>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773DE3CF50>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DE3D190>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DE3D350>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DE3D550>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DE3CB50>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DE3DC10>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerStart object at 0x000001773DE3DFD0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DE3E250>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DE3E410>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DE3E610>, <chemputerxdl.steps.steps_utility.stirring.StopStir object at 0x000001773DE3DBD0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DE3E890>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DE3EA90>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DE3EC50>, <chemputerxdl.steps.steps_utility.separate_phases.SeparatePhases object at 0x000001773DEBE790>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773DE3EF10>, <chemputerxdl.steps.steps_base.valve.CValveMoveToPosition object at 0x000001773DF10C10>, <chemputerxdl.steps.steps_base.temperature_controller.CTemperatureControllerSetTemp object at 0x000001773DE3F250>, <chemputerxdl.steps.steps_base.temperature_controller.CTemperatureControllerStart object at 0x000001773DE3F350>, <chemputerxdl.steps.steps_base.stirring_controller.CStirringControllerSetSpeed object at 0x000001773DE3F510>, <chemputerxdl.steps.steps_utility.heatchill.HeatChillToTemp object at 0x000001773DE3F710>, <chemputerxdl.steps.steps_base.rotavap.CRotavapStart object at 0x000001773D247C90>, <chemputerxdl.steps.steps_base.pressure_controller.CPressureControllerSetPressure object at 0x000001773DF110D0>, <chemputerxdl.steps.steps_base.pressure_controller.CPressureControllerStart object at 0x000001773DF11210>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF11410>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DF115D0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF117D0>, <chemputerxdl.steps.steps_base.rotavap.CRotavapStop object at 0x000001773DE3FED0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF11090>, <chemputerxdl.steps.steps_base.general.CWait object at 0x000001773DF11BD0>, <chemputerxdl.steps.steps_base.general.CSetRecordingSpeed object at 0x000001773DF11DD0>, <chemputerxdl.steps.steps_base.pressure_controller.CPressureControllerStop object at 0x000001773DF12050>, <chemputerxdl.steps.steps_utility.vacuum.VentVacuum object at 0x000001773D97E3D0>, <chemputerxdl.steps.steps_utility.liquid_handling.FlushTubing object at 0x000001773DF10690>, <chemputerxdl.steps.steps_base.temperature_controller.CTemperatureControllerStop object at 0x000001773DF10A10>, <chemputerxdl.steps.steps_base.general.CMove object at 0x000001773DF122D0>]",169,1,
